timestamp,value
30/06/2025 06:52,97.9
30/06/2025 21:07,3.6
30/06/2025 16:04,37.2
30/06/2025 07:28,69.9
30/06/2025 01:56,60.9
30/06/2025 06:54,40.3
30/06/2025 03:45,20.4
30/06/2025 07:46,84.9
30/06/2025 11:15,54.1
30/06/2025 20:05,98.8
30/06/2025 15:21,54.9
30/06/2025 02:01,16.2
30/06/2025 06:44,94.0
30/06/2025 23:36,34.0
30/06/2025 08:23,94.3
30/06/2025 12:12,99.6
30/06/2025 08:40,92.6
30/06/2025 09:17,31.6
30/06/2025 06:16,87.9
30/06/2025 14:20,79.9
30/06/2025 13:51,14.8
30/06/2025 04:16,44.4
30/06/2025 21:43,58.6
30/06/2025 14:56,40.8
30/06/2025 10:22,75.5
30/06/2025 15:50,67.0
30/06/2025 11:22,80.8
30/06/2025 08:59,65.8
30/06/2025 09:33,79.6
30/06/2025 06:02,26.9
30/06/2025 21:26,72.4
30/06/2025 04:31,67.0
30/06/2025 14:32,40.8
30/06/2025 22:37,73.3
30/06/2025 16:42,68.1
30/06/2025 07:20,63.2
30/06/2025 19:57,42.7
30/06/2025 14:18,24.9
30/06/2025 15:30,8.1
30/06/2025 01:53,97.4
30/06/2025 09:26,45.8
30/06/2025 03:34,7.2
30/06/2025 11:55,5.0
30/06/2025 15:16,91.8
30/06/2025 02:05,13.5
30/06/2025 18:17,44.4
30/06/2025 17:51,51.7
30/06/2025 17:56,10.8
30/06/2025 07:36,73.3
30/06/2025 06:37,30.0
30/06/2025 01:58,27.7
30/06/2025 18:53,62.2
30/06/2025 06:34,29.4
30/06/2025 11:07,48.0
30/06/2025 15:26,34.4
30/06/2025 13:35,16.2
30/06/2025 22:16,36.1
30/06/2025 10:30,22.2
30/06/2025 13:07,82.3
30/06/2025 09:10,98.3
30/06/2025 14:14,26.2
30/06/2025 20:11,94.1
30/06/2025 22:48,75.5
30/06/2025 05:52,32.0
30/06/2025 19:19,80.0
30/06/2025 03:56,90.9
30/06/2025 14:34,2.8
30/06/2025 11:31,98.6
30/06/2025 13:40,17.1
30/06/2025 14:49,73.5
30/06/2025 23:11,39.1
30/06/2025 05:04,42.7
30/06/2025 03:26,36.6
30/06/2025 07:58,30.6
30/06/2025 19:05,27.9
30/06/2025 10:29,51.3
30/06/2025 04:58,40.3
30/06/2025 16:06,34.6
30/06/2025 05:19,94.2
30/06/2025 07:10,16.2
30/06/2025 08:20,56.2
30/06/2025 10:25,90.8
30/06/2025 01:28,1.3
30/06/2025 17:03,65.4
30/06/2025 06:14,79.9
30/06/2025 16:57,8.7
30/06/2025 17:41,99.2
30/06/2025 01:05,14.6
30/06/2025 12:56,36.1
30/06/2025 18:56,13.8
30/06/2025 18:35,55.9
30/06/2025 08:15,15.6
30/06/2025 01:45,94.6
30/06/2025 08:18,52.9
30/06/2025 06:20,21.8
30/06/2025 18:57,80.6
30/06/2025 12:22,23.8
30/06/2025 04:39,77.4
30/06/2025 18:07,73.8
30/06/2025 20:45,22.3
30/06/2025 08:27,47.5
30/06/2025 11:35,92.7
30/06/2025 20:00,62.6
30/06/2025 00:21,68.5
30/06/2025 11:34,74.2
30/06/2025 13:11,57.2
30/06/2025 16:34,94.7
30/06/2025 14:55,83.5
30/06/2025 05:17,31.1
30/06/2025 02:48,2.3
30/06/2025 18:51,62.0
30/06/2025 03:08,22.1
30/06/2025 07:56,84.3
30/06/2025 10:59,87.3
30/06/2025 08:47,71.6
30/06/2025 04:27,88.8
30/06/2025 01:37,64.1
30/06/2025 14:35,37.3
30/06/2025 09:12,70.5
30/06/2025 04:05,35.7
30/06/2025 08:30,97.8
30/06/2025 16:01,87.9
30/06/2025 01:14,27.0
30/06/2025 09:53,70.0
30/06/2025 14:25,52.0
30/06/2025 05:24,33.8
30/06/2025 21:00,39.9
30/06/2025 18:10,70.5
30/06/2025 06:04,19.2
30/06/2025 10:45,48.9
30/06/2025 23:40,21.3
30/06/2025 21:53,0.2
30/06/2025 13:48,27.9
30/06/2025 16:20,74.9
30/06/2025 22:19,2.1
30/06/2025 07:47,88.3
30/06/2025 21:32,69.6
30/06/2025 01:55,73.8
30/06/2025 15:02,79.3
30/06/2025 04:44,74.9
30/06/2025 11:33,41.9
30/06/2025 04:21,19.5
30/06/2025 16:52,10.6
30/06/2025 18:43,72.3
30/06/2025 11:39,1.1
30/06/2025 15:38,19.3
30/06/2025 23:52,11.3
30/06/2025 16:56,66.3
30/06/2025 11:59,23.6
30/06/2025 14:37,3.1
30/06/2025 09:46,44.0
30/06/2025 06:42,60.9
30/06/2025 20:43,25.0
30/06/2025 21:24,33.1
30/06/2025 06:07,79.8
30/06/2025 19:59,98.2
30/06/2025 08:03,94.4
30/06/2025 00:26,33.2
30/06/2025 00:05,28.7
30/06/2025 02:35,47.3
30/06/2025 15:06,97.0
30/06/2025 07:12,6.6
30/06/2025 16:37,21.7
30/06/2025 09:05,65.6
30/06/2025 07:02,48.9
30/06/2025 21:36,44.5
30/06/2025 21:31,16.4
30/06/2025 15:34,80.3
30/06/2025 09:16,26.4
30/06/2025 13:06,69.7
30/06/2025 22:27,77.8
30/06/2025 09:47,56.1
30/06/2025 03:09,84.7
30/06/2025 14:42,46.4
30/06/2025 10:02,87.9
30/06/2025 07:40,35.6
30/06/2025 16:35,29.9
30/06/2025 20:39,59.5
30/06/2025 23:55,11.0
30/06/2025 18:19,56.9
30/06/2025 06:08,27.3
30/06/2025 07:49,60.4
30/06/2025 21:01,3.1
30/06/2025 01:31,69.7
30/06/2025 07:21,20.2
30/06/2025 23:31,12.8
30/06/2025 15:03,61.3
30/06/2025 15:25,43.5
30/06/2025 13:54,51.0
30/06/2025 03:47,70.9
30/06/2025 18:47,90.7
30/06/2025 07:00,77.4
30/06/2025 03:42,89.0
30/06/2025 02:09,44.6
30/06/2025 16:44,55.8
30/06/2025 12:44,74.7
30/06/2025 06:01,98.3
30/06/2025 02:49,74.9
30/06/2025 02:45,77.4
30/06/2025 21:11,20.6
30/06/2025 08:24,59.2
30/06/2025 11:45,33.3
30/06/2025 17:28,8.1
30/06/2025 04:19,3.3
30/06/2025 16:27,90.8
30/06/2025 17:05,94.4
30/06/2025 23:54,66.1
30/06/2025 04:40,69.4
30/06/2025 08:02,75.7
30/06/2025 09:22,91.8
30/06/2025 00:32,86.6
30/06/2025 04:14,21.5
30/06/2025 01:12,88.4
30/06/2025 03:46,8.7
30/06/2025 01:01,81.5
30/06/2025 23:28,47.4
30/06/2025 05:01,29.1
30/06/2025 01:34,23.7
30/06/2025 15:44,82.3
30/06/2025 11:19,11.0
30/06/2025 11:14,11.9
30/06/2025 13:17,12.7
30/06/2025 14:51,89.1
30/06/2025 01:47,84.5
30/06/2025 11:23,72.0
30/06/2025 05:38,21.2
30/06/2025 05:34,45.5
30/06/2025 03:25,65.3
30/06/2025 11:30,4.7
30/06/2025 09:34,35.4
30/06/2025 04:04,1.4
30/06/2025 18:03,52.0
30/06/2025 05:30,46.5
30/06/2025 22:38,57.2
30/06/2025 09:40,2.4
30/06/2025 04:50,96.6
30/06/2025 23:53,65.0
30/06/2025 10:23,17.4
30/06/2025 14:47,57.6
30/06/2025 11:25,16.2
30/06/2025 05:40,40.2
30/06/2025 07:59,32.7
30/06/2025 12:29,38.3
30/06/2025 20:50,50.7
30/06/2025 02:47,89.3
30/06/2025 17:59,58.6
30/06/2025 23:24,78.8
30/06/2025 00:11,91.6
30/06/2025 15:18,1.1
30/06/2025 02:38,5.9
30/06/2025 06:29,21.0
30/06/2025 01:13,85.7
30/06/2025 19:24,94.3
30/06/2025 01:18,55.4
30/06/2025 01:11,50.5
30/06/2025 05:18,88.9
30/06/2025 00:07,98.1
30/06/2025 07:57,29.3
30/06/2025 02:13,17.4
30/06/2025 16:31,18.6
30/06/2025 08:07,59.1
30/06/2025 22:35,62.6
30/06/2025 05:15,79.3
30/06/2025 15:51,24.7
30/06/2025 20:20,54.9
30/06/2025 23:22,49.1
30/06/2025 06:25,65.4
30/06/2025 21:30,35.4
30/06/2025 05:41,6.0
30/06/2025 14:26,14.1
30/06/2025 13:25,42.5
30/06/2025 08:16,62.0
30/06/2025 22:49,50.8
30/06/2025 19:32,64.8
30/06/2025 04:30,38.1
30/06/2025 02:34,2.3
30/06/2025 23:33,73.1
30/06/2025 01:15,92.6
30/06/2025 20:09,75.0
30/06/2025 23:00,78.8
30/06/2025 16:16,81.1
30/06/2025 00:36,22.0
30/06/2025 19:52,64.3
30/06/2025 20:49,96.2
30/06/2025 15:35,28.6
30/06/2025 16:49,40.0
30/06/2025 09:48,17.6
30/06/2025 04:03,73.9
30/06/2025 02:31,13.1
30/06/2025 01:35,18.2
30/06/2025 12:08,22.9
30/06/2025 02:50,48.5
30/06/2025 18:59,39.2
30/06/2025 17:57,63.8
30/06/2025 08:49,29.2
30/06/2025 14:40,80.6
30/06/2025 21:48,22.3
30/06/2025 07:13,96.9
30/06/2025 13:59,50.6
30/06/2025 11:26,59.4
30/06/2025 23:58,45.7
