timestamp,value
10/06/2025 17:02,76.0
10/06/2025 20:15,58.2
10/06/2025 07:55,12.2
10/06/2025 18:53,27.6
10/06/2025 10:53,14.2
10/06/2025 21:48,12.1
10/06/2025 17:20,49.7
10/06/2025 09:18,94.2
10/06/2025 19:33,16.9
10/06/2025 17:37,39.0
10/06/2025 19:26,42.7
10/06/2025 01:08,69.1
10/06/2025 16:54,46.7
10/06/2025 16:42,49.0
10/06/2025 04:18,66.9
10/06/2025 00:12,7.7
10/06/2025 02:47,65.6
10/06/2025 19:00,6.2
10/06/2025 03:13,4.4
10/06/2025 06:45,73.9
10/06/2025 11:46,90.3
10/06/2025 18:24,81.9
10/06/2025 19:55,88.2
10/06/2025 14:34,14.1
10/06/2025 06:30,92.9
10/06/2025 17:52,28.2
10/06/2025 13:24,87.1
10/06/2025 19:57,35.9
10/06/2025 04:11,1.0
10/06/2025 20:52,16.9
10/06/2025 14:04,23.4
10/06/2025 05:17,74.5
10/06/2025 20:42,43.4
10/06/2025 06:37,9.1
10/06/2025 18:38,16.0
10/06/2025 20:21,75.5
10/06/2025 06:26,33.3
10/06/2025 03:36,0.1
10/06/2025 09:04,98.3
10/06/2025 09:26,50.8
10/06/2025 21:54,53.1
10/06/2025 10:05,66.1
10/06/2025 00:37,11.6
10/06/2025 14:53,62.5
10/06/2025 09:50,15.9
10/06/2025 13:35,5.2
10/06/2025 01:11,15.5
10/06/2025 05:20,17.5
10/06/2025 15:51,7.9
10/06/2025 07:52,81.8
10/06/2025 02:21,29.5
10/06/2025 00:04,32.7
10/06/2025 03:08,36.6
10/06/2025 07:41,70.4
10/06/2025 01:41,70.2
10/06/2025 20:01,96.6
10/06/2025 05:40,57.6
10/06/2025 05:30,80.3
10/06/2025 09:22,44.6
10/06/2025 20:10,3.0
10/06/2025 07:17,67.8
10/06/2025 01:18,70.2
10/06/2025 23:13,26.3
10/06/2025 03:04,16.3
10/06/2025 07:32,76.6
10/06/2025 13:36,73.8
10/06/2025 23:02,96.8
10/06/2025 18:11,32.8
10/06/2025 01:49,78.2
10/06/2025 17:13,32.1
10/06/2025 06:22,62.0
10/06/2025 17:40,16.3
10/06/2025 08:02,96.3
10/06/2025 05:22,5.4
10/06/2025 02:57,64.1
10/06/2025 10:44,61.8
10/06/2025 15:25,12.0
10/06/2025 13:50,21.0
10/06/2025 23:12,0.1
10/06/2025 11:40,50.3
10/06/2025 03:16,6.8
10/06/2025 17:32,90.5
10/06/2025 19:43,35.6
10/06/2025 11:43,62.1
10/06/2025 00:19,74.1
10/06/2025 09:35,48.6
10/06/2025 06:10,17.3
10/06/2025 16:02,28.8
10/06/2025 08:58,0.6
10/06/2025 03:52,69.0
10/06/2025 06:23,78.2
10/06/2025 19:44,27.0
10/06/2025 16:45,69.2
10/06/2025 17:59,12.1
10/06/2025 06:57,77.4
10/06/2025 00:30,30.3
10/06/2025 20:55,81.1
10/06/2025 04:21,31.6
10/06/2025 15:52,31.3
10/06/2025 21:59,40.0
10/06/2025 07:06,73.7
10/06/2025 08:37,25.6
10/06/2025 10:36,95.2
10/06/2025 05:35,43.3
10/06/2025 18:19,38.8
10/06/2025 04:40,28.4
10/06/2025 01:40,52.2
10/06/2025 13:34,5.4
10/06/2025 20:48,68.6
10/06/2025 13:21,63.5
10/06/2025 19:23,4.1
10/06/2025 15:38,6.8
10/06/2025 00:45,4.7
10/06/2025 13:08,57.2
10/06/2025 21:30,29.7
10/06/2025 08:34,84.0
10/06/2025 13:40,95.8
10/06/2025 14:43,32.2
10/06/2025 06:07,99.5
10/06/2025 22:37,67.8
10/06/2025 00:18,35.2
10/06/2025 13:16,81.3
10/06/2025 04:16,77.9
10/06/2025 14:09,19.1
10/06/2025 08:36,15.3
10/06/2025 03:00,70.3
10/06/2025 06:12,73.3
10/06/2025 16:13,94.1
10/06/2025 14:44,43.2
10/06/2025 08:39,14.6
10/06/2025 22:33,65.5
10/06/2025 02:59,60.3
10/06/2025 04:47,16.1
10/06/2025 18:51,75.2
10/06/2025 08:41,37.9
10/06/2025 20:20,17.9
10/06/2025 07:12,22.3
10/06/2025 00:27,16.1
10/06/2025 20:41,60.7
10/06/2025 23:15,48.8
10/06/2025 08:56,88.8
10/06/2025 15:03,47.2
10/06/2025 17:06,35.1
10/06/2025 19:31,84.3
10/06/2025 13:39,26.0
10/06/2025 08:32,75.0
10/06/2025 19:04,56.2
10/06/2025 07:26,59.0
10/06/2025 16:57,39.3
10/06/2025 00:57,40.7
10/06/2025 21:09,19.0
10/06/2025 15:35,22.5
10/06/2025 16:19,49.3
10/06/2025 10:00,92.4
10/06/2025 19:40,66.7
10/06/2025 08:00,83.2
10/06/2025 20:19,41.0
10/06/2025 00:03,14.2
10/06/2025 21:08,92.5
10/06/2025 06:48,50.3
10/06/2025 13:01,59.9
10/06/2025 16:40,52.9
10/06/2025 20:23,9.3
10/06/2025 13:55,21.6
10/06/2025 12:51,85.1
10/06/2025 19:12,25.5
10/06/2025 10:54,0.8
10/06/2025 04:54,29.9
10/06/2025 18:08,36.9
10/06/2025 00:43,31.7
10/06/2025 17:17,38.3
10/06/2025 21:15,12.5
10/06/2025 13:38,56.5
10/06/2025 11:47,23.8
10/06/2025 08:51,90.2
10/06/2025 03:56,4.2
10/06/2025 08:14,77.3
10/06/2025 00:34,35.3
10/06/2025 20:07,44.0
10/06/2025 02:02,75.6
10/06/2025 11:27,52.2
10/06/2025 22:02,79.3
10/06/2025 07:45,81.2
10/06/2025 17:09,35.1
10/06/2025 22:35,42.7
10/06/2025 13:00,54.5
10/06/2025 00:01,22.2
10/06/2025 00:39,87.8
10/06/2025 01:35,98.5
10/06/2025 09:56,5.3
10/06/2025 03:33,6.9
10/06/2025 13:41,10.5
10/06/2025 09:55,16.5
10/06/2025 05:53,21.1
10/06/2025 09:12,17.4
10/06/2025 04:53,75.9
10/06/2025 14:25,29.7
10/06/2025 11:34,92.3
10/06/2025 15:02,40.4
10/06/2025 00:32,37.4
10/06/2025 11:51,34.9
10/06/2025 19:16,51.9
10/06/2025 03:46,0.8
10/06/2025 15:11,49.3
10/06/2025 09:57,62.9
10/06/2025 02:33,86.3
10/06/2025 20:43,45.2
10/06/2025 12:25,87.9
10/06/2025 04:38,85.0
10/06/2025 13:14,94.2
10/06/2025 05:34,32.7
10/06/2025 07:37,84.5
10/06/2025 10:41,43.6
10/06/2025 16:39,11.3
10/06/2025 20:57,84.0
10/06/2025 22:28,96.1
10/06/2025 23:22,65.0
10/06/2025 10:13,9.7
10/06/2025 10:03,30.2
10/06/2025 13:45,72.8
10/06/2025 23:59,25.2
10/06/2025 16:38,54.8
10/06/2025 06:00,7.1
10/06/2025 23:43,44.4
10/06/2025 06:55,17.8
10/06/2025 08:49,29.8
10/06/2025 12:11,46.8
10/06/2025 12:47,23.5
10/06/2025 14:47,66.7
10/06/2025 04:08,73.3
10/06/2025 09:58,27.1
10/06/2025 03:06,23.6
10/06/2025 13:28,61.4
10/06/2025 20:24,9.1
10/06/2025 10:55,98.6
10/06/2025 18:03,87.4
10/06/2025 03:51,33.1
10/06/2025 19:52,3.6
10/06/2025 02:05,87.9
10/06/2025 01:47,17.3
10/06/2025 22:27,53.5
10/06/2025 17:19,55.7
10/06/2025 11:58,18.5
10/06/2025 18:29,21.0
10/06/2025 23:47,49.9
10/06/2025 09:30,36.9
10/06/2025 19:03,99.9
10/06/2025 18:34,9.8
10/06/2025 19:37,73.9
10/06/2025 02:03,1.0
10/06/2025 05:58,21.6
10/06/2025 11:19,38.0
10/06/2025 04:31,61.3
10/06/2025 09:32,48.8
