timestamp,value
15/06/2025 19:58,3.7
15/06/2025 08:30,3.9
15/06/2025 06:24,72.2
15/06/2025 17:25,30.1
15/06/2025 13:46,38.0
15/06/2025 07:38,50.6
15/06/2025 04:14,2.1
15/06/2025 00:17,72.8
15/06/2025 19:08,0.1
15/06/2025 19:27,21.8
15/06/2025 11:38,64.9
15/06/2025 21:23,25.3
15/06/2025 21:56,0.7
15/06/2025 18:03,99.8
15/06/2025 18:32,75.7
15/06/2025 12:45,13.3
15/06/2025 12:16,62.3
15/06/2025 12:05,48.8
15/06/2025 03:00,39.1
15/06/2025 23:31,64.3
15/06/2025 06:57,76.0
15/06/2025 02:43,17.8
15/06/2025 01:27,83.9
15/06/2025 18:12,81.1
15/06/2025 12:07,56.5
15/06/2025 04:45,2.2
15/06/2025 15:16,17.0
15/06/2025 09:51,35.9
15/06/2025 17:41,94.7
15/06/2025 06:28,58.1
15/06/2025 17:35,8.9
15/06/2025 15:17,69.0
15/06/2025 06:18,44.8
15/06/2025 00:27,29.1
15/06/2025 11:00,60.8
15/06/2025 21:29,34.5
15/06/2025 08:10,67.1
15/06/2025 08:04,60.9
15/06/2025 08:23,39.8
15/06/2025 21:37,66.6
15/06/2025 12:35,78.2
15/06/2025 07:22,49.0
15/06/2025 09:06,10.0
15/06/2025 04:21,45.6
15/06/2025 01:44,72.8
15/06/2025 04:37,1.3
15/06/2025 08:47,21.9
15/06/2025 21:08,36.7
15/06/2025 12:08,53.2
15/06/2025 21:19,9.8
15/06/2025 16:49,23.8
15/06/2025 09:59,14.1
15/06/2025 13:49,36.2
15/06/2025 05:48,36.5
15/06/2025 13:24,96.4
15/06/2025 21:33,83.0
15/06/2025 22:49,90.3
15/06/2025 11:45,47.3
15/06/2025 10:37,73.9
15/06/2025 02:27,26.1
15/06/2025 17:57,78.9
15/06/2025 22:09,28.3
15/06/2025 07:07,37.5
15/06/2025 16:23,59.2
15/06/2025 08:28,95.5
15/06/2025 07:21,49.5
15/06/2025 10:12,51.2
15/06/2025 00:54,15.5
15/06/2025 06:32,65.7
15/06/2025 00:46,93.3
15/06/2025 16:44,70.7
15/06/2025 16:38,43.1
15/06/2025 16:42,98.6
15/06/2025 11:50,20.6
15/06/2025 17:33,36.6
15/06/2025 13:25,63.2
15/06/2025 03:24,0.1
15/06/2025 04:08,23.9
15/06/2025 23:19,18.7
15/06/2025 17:47,96.8
15/06/2025 17:03,97.4
15/06/2025 01:38,42.7
15/06/2025 19:35,89.6
15/06/2025 14:18,43.2
15/06/2025 09:08,41.5
15/06/2025 22:08,77.8
15/06/2025 09:38,93.9
15/06/2025 15:58,53.5
15/06/2025 03:14,42.4
15/06/2025 21:24,10.8
15/06/2025 08:16,88.9
15/06/2025 07:34,28.6
15/06/2025 14:37,25.6
15/06/2025 11:03,3.4
15/06/2025 21:43,5.0
15/06/2025 15:14,99.9
15/06/2025 02:53,92.3
15/06/2025 19:44,91.0
15/06/2025 14:12,18.1
15/06/2025 01:02,5.0
15/06/2025 08:48,1.9
15/06/2025 01:15,6.2
15/06/2025 01:36,24.3
15/06/2025 03:15,4.6
15/06/2025 09:31,70.1
15/06/2025 19:13,96.3
15/06/2025 20:01,62.7
15/06/2025 07:46,90.0
15/06/2025 17:42,67.0
15/06/2025 05:49,44.2
15/06/2025 13:38,61.7
15/06/2025 20:27,8.5
15/06/2025 08:39,10.1
15/06/2025 00:57,23.5
15/06/2025 13:14,57.4
15/06/2025 18:19,63.4
15/06/2025 01:00,98.2
15/06/2025 02:38,12.7
